Date,City,Temperature_C,Humidity_%,Rainfall_mm,Wind_Speed_kmh,Pressure_hPa,Weather_Condition
2024-12-09,Mumbai,21.8,66.5,0.0,15.2,997.6,Clear
2024-12-10,Mumbai,30.2,70.7,0.0,14.4,1004.4,Clear
2024-12-11,Mumbai,27.3,85.9,0.0,8.7,1003.7,Foggy
2024-12-12,Mumbai,27.4,81.9,0.0,13.4,1014.5,Foggy
2024-12-13,Mumbai,18.2,82.8,0.0,7.1,998.5,Cloudy
2024-12-14,Mumbai,26.8,81.0,0.0,12.7,1014.3,Cloudy
2024-12-15,Mumbai,26.5,68.8,0.0,12.5,1034.8,Partly Cloudy
2024-12-16,Mumbai,27.4,72.1,0.0,11.0,1023.2,Partly Cloudy
2024-12-17,Mumbai,28.5,78.5,0.0,7.5,1010.6,Partly Cloudy
2024-12-18,Mumbai,19.3,89.3,0.0,15.2,1004.8,Cloudy
2024-12-19,Mumbai,28.3,85.4,0.0,13.3,1001.6,Cloudy
2024-12-20,Mumbai,22.4,64.5,0.0,9.5,1003.7,Clear
2024-12-21,Mumbai,26.2,80.0,0.0,8.7,1019.0,Foggy
2024-12-22,Mumbai,29.6,68.0,0.0,10.0,988.5,Partly Cloudy
2024-12-23,Mumbai,25.8,81.2,2.2,12.6,1011.1,Cloudy
2024-12-24,Mumbai,28.0,79.6,0.0,17.4,1003.5,Partly Cloudy
2024-12-25,Mumbai,33.2,79.9,0.0,8.4,1004.6,Clear
2024-12-26,Mumbai,29.2,90.0,0.0,7.0,992.2,Cloudy
2024-12-27,Mumbai,29.0,89.6,0.0,13.8,1005.6,Cloudy
2024-12-28,Mumbai,29.8,100.0,0.0,9.9,1036.2,Cloudy
2024-12-29,Mumbai,29.9,73.5,0.0,12.3,1013.3,Partly Cloudy
2024-12-30,Mumbai,28.6,80.1,0.0,14.2,1004.0,Cloudy
2024-01-01,Bangalore,22.3,48.0,0.0,5.6,1008.5,Clear
2024-01-02,Bangalore,21.7,70.2,0.0,9.1,1023.8,Clear
2024-01-03,Bangalore,28.6,66.9,0.0,4.4,1021.7,Clear
2024-01-04,Bangalore,18.7,64.4,0.0,9.2,1000.9,Clear
2024-01-05,Bangalore,23.4,81.7,0.0,7.9,1020.9,Cloudy
2024-01-06,Bangalore,23.8,55.9,0.0,7.0,1008.2,Clear
2024-01-07,Bangalore,25.0,81.4,0.0,7.7,1025.7,Cloudy
2024-01-08,Bangalore,25.7,73.1,0.0,7.8,1013.6,Partly Cloudy
2024-01-09,Bangalore,26.2,84.9,0.0,1.2,1017.4,Foggy
2024-01-10,Bangalore,27.9,50.8,0.0,1.5,1018.3,Clear
2024-01-11,Bangalore,24.6,57.4,0.0,5.7,1012.8,Partly Cloudy
2024-01-12,Bangalore,21.0,70.9,30.2,7.9,1007.8,Thunderstorm
2024-01-13,Bangalore,25.5,62.3,0.0,2.6,1011.4,Clear
2024-01-14,Bangalore,27.8,70.9,36.8,5.2,1034.0,Rainy
2024-01-15,Bangalore,26.7,67.9,0.0,4.3,1035.7,Clear
2024-01-16,Bangalore,23.0,78.3,0.0,7.8,998.0,Clear
2024-01-17,Bangalore,27.1,59.1,0.0,9.7,1002.3,Partly Cloudy
2024-01-18,Bangalore,23.6,59.8,0.0,6.4,1024.0,Clear
2024-01-19,Bangalore,27.9,77.7,0.0,5.0,997.6,Clear
2024-01-20,Bangalore,25.4,65.1,0.0,4.1,1005.1,Clear
2024-01-21,Bangalore,23.1,58.2,0.0,7.6,1032.2,Partly Cloudy
2024-01-22,Bangalore,24.3,77.9,0.0,1.6,999.9,Partly Cloudy
2024-01-23,Bangalore,28.5,73.0,0.0,6.4,1011.3,Partly Cloudy
2024-01-24,Bangalore,26.5,78.3,0.0,8.7,1005.5,Clear
2024-01-25,Bangalore,28.7,68.2,0.0,7.3,1020.5,Clear
2024-01-26,Bangalore,27.1,64.1,0.0,6.1,1003.6,Partly Cloudy
2024-01-27,Bangalore,23.0,65.0,0.0,4.0,1031.6,Partly Cloudy
2024-01-28,Bangalore,20.2,74.7,0.0,8.6,1020.2,Clear
2024-01-29,Bangalore,26.7,56.5,0.0,2.0,990.4,Clear
2024-01-30,Bangalore,24.6,45.5,0.0,10.3,1006.4,Clear
2024-01-31,Bangalore,23.2,59.6,1.8,4.4,999.2,Cloudy
2024-02-01,Bangalore,26.4,57.0,0.0,11.4,994.4,Clear
2024-02-02,Bangalore,27.7,87.9,0.0,10.0,1023.1,Cloudy
2024-02-03,Bangalore,23.8,49.0,0.0,6.7,1020.0,Clear
2024-02-04,Bangalore,28.9,63.9,0.0,0.0,1010.4,Clear
2024-02-05,Bangalore,27.6,65.1,0.0,7.0,1008.0,Partly Cloudy
2024-02-06,Bangalore,30.4,61.7,0.0,5.5,1006.8,Partly Cloudy
2024-02-07,Bangalore,32.0,62.1,0.0,10.4,1022.3,Partly Cloudy
2024-02-08,Bangalore,24.9,71.5,0.0,3.2,1011.3,Partly Cloudy
2024-02-09,Bangalore,24.3,60.6,0.0,3.1,981.1,Clear
2024-02-10,Bangalore,28.6,62.7,21.5,5.4,1003.4,Rainy
2024-02-11,Bangalore,26.3,50.0,2.8,6.3,1025.5,Cloudy
2024-02-12,Bangalore,27.2,65.3,0.0,3.6,1013.6,Partly Cloudy
2024-02-13,Bangalore,25.1,39.8,0.0,8.6,1002.4,Clear
2024-02-14,Bangalore,30.1,67.9,0.0,5.6,1003.1,Clear
2024-02-15,Bangalore,26.6,72.5,0.0,5.2,1013.2,Partly Cloudy
2024-02-16,Bangalore,28.8,61.4,0.0,3.1,1019.1,Clear
2024-02-17,Bangalore,31.9,67.0,16.6,4.0,1021.3,Rainy
2024-02-18,Bangalore,28.5,62.0,0.0,4.7,1002.1,Clear
2024-02-19,Bangalore,28.3,68.5,0.0,3.0,1030.5,Partly Cloudy
2024-02-20,Bangalore,29.0,63.8,0.0,6.7,1016.5,Partly Cloudy
2024-02-21,Bangalore,28.0,92.6,0.0,7.0,1017.0,Cloudy
2024-02-22,Bangalore,27.1,74.0,0.0,4.5,1022.9,Partly Cloudy
2024-02-23,Bangalore,29.6,77.8,0.0,10.3,1008.3,Clear
2024-02-24,Bangalore,30.1,75.1,0.0,5.1,998.1,Clear
2024-02-25,Bangalore,32.0,64.5,0.0,12.5,1032.0,Clear
2024-02-26,Bangalore,26.6,59.5,0.0,8.8,1005.1,Partly Cloudy
2024-02-27,Bangalore,25.6,50.6,0.0,5.0,1006.5,Partly Cloudy
2024-02-28,Bangalore,25.3,67.2,0.0,5.9,1007.8,Clear
2024-02-29,Bangalore,29.1,73.2,0.0,6.2,1026.7,Clear
2024-03-01,Bangalore,32.0,63.1,0.0,7.5,1007.6,Clear
2024-03-02,Bangalore,28.4,66.3,0.0,7.4,993.7,Clear
2024-03-03,Bangalore,23.0,85.3,0.0,7.6,999.5,Cloudy
2024-03-04,Bangalore,23.0,56.5,0.0,5.9,1009.1,Clear
2024-03-05,Bangalore,32.0,58.9,0.0,6.2,1002.6,Clear
2024-03-06,Bangalore,25.2,66.9,19.3,4.0,997.9,Rainy
2024-03-07,Bangalore,28.2,82.7,0.0,7.7,1012.4,Cloudy
2024-03-08,Bangalore,27.0,77.3,0.0,9.6,1022.4,Clear
2024-03-09,Bangalore,28.0,65.3,0.0,11.0,1003.7,Partly Cloudy
2024-03-10,Bangalore,26.2,71.5,0.0,6.6,1015.1,Partly Cloudy
2024-03-11,Bangalore,31.5,63.1,17.9,13.5,1035.1,Rainy
2024-03-12,Bangalore,28.2,51.7,0.0,4.4,1011.3,Clear
2024-03-13,Bangalore,26.3,70.2,0.0,5.4,1009.5,Clear
2024-03-14,Bangalore,30.6,81.0,0.0,1.8,1015.6,Cloudy
2024-03-15,Bangalore,31.5,60.5,0.0,7.2,984.1,Clear
2024-03-16,Bangalore,32.0,54.1,0.0,7.4,1015.5,Partly Cloudy
2024-03-17,Bangalore,29.2,70.9,0.0,8.3,1022.6,Clear
2024-03-18,Bangalore,30.2,60.7,0.0,9.5,1009.3,Clear
2024-03-19,Bangalore,32.0,66.2,0.0,1.6,1000.3,Clear
2024-03-20,Bangalore,32.0,59.9,0.0,0.0,1012.4,Clear
2024-03-21,Bangalore,26.1,51.6,0.0,5.6,1005.9,Clear
2024-03-22,Bangalore,26.0,46.6,0.0,4.7,996.8,Partly Cloudy
2024-03-23,Bangalore,32.0,58.2,0.0,8.3,1009.1,Clear
2024-03-24,Bangalore,30.4,77.8,3.5,7.7,1002.4,Cloudy
2024-03-25,Bangalore,27.1,65.5,0.0,3.9,1018.4,Clear
2024-03-26,Bangalore,30.6,60.7,0.0,11.6,1002.6,Clear
2024-03-27,Bangalore,32.0,60.3,0.0,5.5,1015.4,Clear
2024-03-28,Bangalore,32.0,69.6,0.0,11.0,1018.2,Clear
2024-03-29,Bangalore,29.3,62.4,0.0,4.4,992.6,Clear
2024-03-30,Bangalore,32.0,61.4,0.0,1.0,1025.6,Partly Cloudy
2024-03-31,Bangalore,32.0,61.6,0.0,6.7,1016.6,Clear
2024-04-01,Bangalore,28.0,81.5,0.0,4.4,1020.2,Cloudy
2024-04-02,Bangalore,32.0,68.1,0.0,6.2,992.1,Partly Cloudy
2024-04-03,Bangalore,29.8,76.5,0.0,7.5,1013.5,Clear
2024-04-04,Bangalore,30.9,45.4,0.0,8.5,1030.9,Clear
2024-04-05,Bangalore,29.0,67.4,0.0,6.0,1001.1,Clear
2024-04-06,Bangalore,28.3,54.9,0.0,8.3,996.9,Clear
2024-04-07,Bangalore,32.0,47.7,0.0,4.4,1029.4,Partly Cloudy
2024-04-08,Bangalore,25.7,68.3,0.0,7.9,1006.4,Partly Cloudy
2024-04-09,Bangalore,28.9,67.0,0.0,9.8,1014.5,Clear
2024-04-10,Bangalore,27.9,62.2,0.0,5.6,1012.1,Clear
2024-04-11,Bangalore,28.6,77.0,0.0,5.8,1005.3,Clear
2024-04-12,Bangalore,30.8,61.5,16.7,5.0,1021.9,Rainy
2024-04-13,Bangalore,32.0,62.9,0.0,10.6,1015.5,Partly Cloudy
2024-04-14,Bangalore,32.0,72.2,20.6,3.4,1009.9,Thunderstorm
2024-04-15,Bangalore,32.0,66.1,0.0,5.6,1013.2,Clear
2024-04-16,Bangalore,29.0,73.4,0.0,0.6,1010.7,Clear
2024-04-17,Bangalore,29.4,72.4,0.0,3.9,1026.6,Partly Cloudy
2024-04-18,Bangalore,31.0,71.0,0.0,11.0,1018.3,Clear
2024-04-19,Bangalore,28.3,78.0,0.0,10.9,1012.5,Clear
2024-04-20,Bangalore,32.0,74.3,0.0,2.1,1006.1,Clear
2024-04-21,Bangalore,30.8,45.1,10.7,4.3,1027.6,Rainy
2024-04-22,Bangalore,32.0,49.9,0.0,0.8,1007.3,Clear
2024-04-23,Bangalore,23.1,62.9,0.0,5.0,1013.7,Partly Cloudy
2024-04-24,Bangalore,27.0,72.2,0.0,7.9,992.9,Clear
2024-04-25,Bangalore,29.5,53.5,0.0,4.1,1009.5,Partly Cloudy
2024-04-26,Bangalore,30.7,65.1,0.0,3.3,987.1,Partly Cloudy
2024-04-27,Bangalore,32.0,69.7,0.0,7.9,1002.3,Clear
2024-04-28,Bangalore,32.0,46.3,0.0,7.2,1013.6,Clear
2024-04-29,Bangalore,32.0,86.7,0.0,8.3,989.8,Cloudy
2024-04-30,Bangalore,32.0,75.3,0.0,7.3,1023.8,Partly Cloudy
2024-05-01,Bangalore,32.0,79.8,0.0,3.9,1008.0,Partly Cloudy
2024-05-02,Bangalore,23.5,86.2,22.8,1.6,1018.2,Rainy
2024-05-03,Bangalore,28.4,91.0,0.0,9.7,999.3,Cloudy
2024-05-04,Bangalore,28.8,71.1,0.0,12.8,1001.1,Clear
2024-05-05,Bangalore,31.3,84.2,1.2,6.4,1001.6,Cloudy
2024-05-06,Bangalore,29.7,93.8,0.0,7.1,995.5,Cloudy
2024-05-07,Bangalore,27.2,84.5,0.0,7.8,979.4,Cloudy
2024-05-08,Bangalore,31.2,71.0,0.0,8.2,1035.6,Partly Cloudy
2024-05-09,Bangalore,26.4,86.4,0.0,4.6,1018.1,Cloudy
2024-05-10,Bangalore,29.0,85.4,0.0,8.7,1009.5,Cloudy
2024-05-11,Bangalore,30.0,89.5,0.0,8.4,1024.6,Cloudy
2024-05-12,Bangalore,29.3,95.3,0.0,4.3,1023.2,Cloudy
2024-05-13,Bangalore,26.3,80.3,0.0,0.0,979.9,Cloudy
2024-05-14,Bangalore,27.7,78.0,0.0,5.2,1008.2,Clear
2024-05-15,Bangalore,32.0,87.9,0.0,10.1,993.7,Cloudy
2024-05-16,Bangalore,28.5,73.9,0.0,7.2,1020.3,Clear
2024-05-17,Bangalore,29.0,83.5,0.0,5.0,1009.9,Cloudy
2024-05-18,Bangalore,29.5,83.7,0.0,12.5,1012.6,Cloudy
2024-05-19,Bangalore,24.4,76.5,0.0,9.1,995.5,Partly Cloudy
2024-05-20,Bangalore,28.3,90.0,0.0,2.1,1019.6,Cloudy
2024-05-21,Bangalore,30.5,88.3,0.0,4.6,1029.3,Cloudy
2024-05-22,Bangalore,25.2,88.4,0.0,10.9,995.8,Cloudy
2024-05-23,Bangalore,28.0,85.0,0.0,7.9,1011.0,Cloudy
2024-05-24,Bangalore,27.1,91.7,0.0,9.4,1011.6,Cloudy
2024-05-25,Bangalore,29.5,83.3,0.0,5.3,1001.1,Cloudy
2024-05-26,Bangalore,20.2,88.4,0.0,3.1,1023.2,Foggy
2024-05-27,Bangalore,25.4,80.4,0.0,10.9,998.1,Cloudy
2024-05-28,Bangalore,26.8,88.5,0.0,5.5,982.1,Foggy
2024-05-29,Bangalore,29.3,90.3,0.0,6.8,1004.2,Cloudy
2024-05-30,Bangalore,24.2,84.3,0.0,6.9,1019.8,Foggy
2024-05-31,Bangalore,24.6,66.7,0.0,1.3,988.6,Partly Cloudy
2024-06-01,Bangalore,28.9,80.4,0.0,9.2,1011.8,Cloudy
2024-06-02,Bangalore,29.4,81.0,1.3,3.5,998.4,Cloudy
2024-06-03,Bangalore,28.8,79.7,0.0,6.6,999.1,Clear
2024-06-04,Bangalore,27.3,94.7,0.0,8.9,998.5,Cloudy
2024-06-05,Bangalore,29.8,62.6,0.0,1.2,1027.0,Clear
2024-06-06,Bangalore,26.8,87.2,11.3,5.5,986.6,Rainy
2024-06-07,Bangalore,29.5,72.7,0.0,10.0,1027.5,Clear
2024-06-08,Bangalore,26.8,72.1,6.0,5.9,1015.7,Cloudy
2024-06-09,Bangalore,26.3,71.7,0.0,6.5,1012.7,Clear
2024-06-10,Bangalore,24.3,71.2,11.3,2.0,1016.6,Rainy
2024-06-11,Bangalore,23.3,87.3,0.0,0.0,1009.2,Cloudy
2024-06-12,Bangalore,21.6,93.5,0.0,2.3,1029.6,Foggy
2024-06-13,Bangalore,25.7,91.7,0.0,7.9,1001.9,Cloudy
2024-06-14,Bangalore,28.3,69.3,0.0,5.6,1027.4,Clear
2024-06-15,Bangalore,25.9,73.3,1.8,3.3,1009.6,Cloudy
2024-06-16,Bangalore,23.3,73.7,1.7,0.0,1006.0,Cloudy
2024-06-17,Bangalore,24.9,68.2,0.0,5.5,1012.9,Partly Cloudy
2024-06-18,Bangalore,26.1,70.5,0.0,1.8,999.9,Partly Cloudy
2024-06-19,Bangalore,24.0,70.0,0.0,1.3,1007.9,Partly Cloudy
2024-06-20,Bangalore,24.5,72.4,0.0,0.0,1021.4,Clear
2024-06-21,Bangalore,24.8,85.4,0.0,11.0,1001.0,Cloudy
2024-06-22,Bangalore,22.0,79.3,0.0,3.1,997.4,Clear
2024-06-23,Bangalore,26.3,98.9,0.0,10.8,1020.9,Cloudy
2024-06-24,Bangalore,22.1,77.0,0.0,3.7,1016.0,Partly Cloudy
2024-06-25,Bangalore,25.1,87.0,11.1,2.6,998.9,Rainy
2024-06-26,Bangalore,22.7,76.7,0.0,7.6,1014.8,Clear
2024-06-27,Bangalore,18.6,89.8,0.0,10.0,1000.1,Cloudy
2024-06-28,Bangalore,31.5,76.2,0.0,2.4,1019.3,Partly Cloudy
2024-06-29,Bangalore,25.2,68.8,8.9,8.3,1036.2,Cloudy
2024-06-30,Bangalore,21.3,87.8,12.8,3.1,1013.6,Thunderstorm
2024-07-01,Bangalore,25.2,73.4,0.0,0.0,1020.8,Clear
2024-07-02,Bangalore,22.9,92.0,0.0,9.0,1002.1,Cloudy
2024-07-03,Bangalore,20.8,84.4,5.9,2.6,1021.7,Cloudy
2024-07-04,Bangalore,18.8,77.4,0.0,4.3,1027.2,Partly Cloudy
2024-07-05,Bangalore,23.8,91.1,0.0,6.3,1028.1,Cloudy
2024-07-06,Bangalore,22.0,90.4,0.0,0.0,994.0,Cloudy
2024-07-07,Bangalore,21.0,86.6,0.0,2.5,984.7,Cloudy
2024-07-08,Bangalore,17.2,92.3,5.7,3.9,1013.8,Cloudy
2024-07-09,Bangalore,15.0,89.7,0.5,6.9,1023.9,Cloudy
2024-07-10,Bangalore,22.9,84.6,6.4,11.1,1011.3,Cloudy
2024-07-11,Bangalore,17.9,73.9,0.0,6.0,1016.3,Partly Cloudy
2024-07-12,Bangalore,23.9,89.2,25.8,6.9,1009.1,Thunderstorm
2024-07-13,Bangalore,20.3,82.2,4.8,3.6,1001.8,Cloudy
2024-07-14,Bangalore,22.2,76.3,0.9,6.7,1004.4,Cloudy
2024-07-15,Bangalore,15.1,66.7,0.0,6.2,1003.8,Clear
2024-07-16,Bangalore,19.4,86.0,0.0,5.6,1026.9,Cloudy
2024-07-17,Bangalore,18.9,78.6,0.0,5.1,1012.4,Clear
2024-07-18,Bangalore,20.8,81.5,0.0,9.1,1005.5,Foggy
2024-07-19,Bangalore,21.2,69.6,7.4,0.4,1012.5,Cloudy
2024-07-20,Bangalore,24.7,86.7,0.0,7.0,1018.7,Cloudy
2024-07-21,Bangalore,20.0,75.4,16.8,8.2,1019.0,Rainy
2024-07-22,Bangalore,17.1,89.8,0.0,7.4,1016.4,Cloudy
2024-07-23,Bangalore,20.3,68.1,0.0,0.7,1002.5,Clear
2024-07-24,Bangalore,19.9,87.6,0.0,4.0,1024.5,Cloudy
2024-07-25,Bangalore,15.8,91.9,32.9,8.1,1013.7,Thunderstorm
2024-07-26,Bangalore,17.0,100.0,0.0,7.6,1009.3,Cloudy
2024-07-27,Bangalore,15.5,92.3,6.9,7.1,1026.1,Cloudy
2024-07-28,Bangalore,23.9,85.7,0.0,8.3,1012.8,Cloudy
2024-07-29,Bangalore,18.6,87.3,0.3,2.6,993.0,Cloudy
2024-07-30,Bangalore,20.2,80.1,6.4,6.2,1001.1,Cloudy
2024-07-31,Bangalore,20.3,72.7,0.0,4.0,1036.5,Partly Cloudy
2024-08-01,Bangalore,19.9,72.6,5.4,5.3,984.7,Cloudy
2024-08-02,Bangalore,17.8,91.8,0.0,9.1,1049.1,Cloudy
2024-08-03,Bangalore,21.3,88.5,0.0,3.2,1005.6,Foggy
2024-08-04,Bangalore,16.3,74.5,0.0,8.2,1006.3,Partly Cloudy
2024-08-05,Bangalore,20.2,89.1,3.7,7.8,1025.7,Cloudy
2024-08-06,Bangalore,21.7,75.8,11.0,6.6,1016.5,Rainy
2024-08-07,Bangalore,19.3,85.3,2.7,4.7,1014.5,Cloudy
2024-08-08,Bangalore,19.9,76.2,0.0,4.8,1014.6,Clear
2024-08-09,Bangalore,15.3,85.7,0.6,7.9,1018.1,Cloudy
2024-08-10,Bangalore,20.2,84.4,0.0,2.9,1018.6,Cloudy
2024-08-11,Bangalore,20.8,77.3,0.0,4.6,1024.2,Clear
2024-08-12,Bangalore,22.8,74.8,6.7,6.4,1021.0,Cloudy
2024-08-13,Bangalore,23.0,75.4,0.0,8.6,1009.6,Clear
2024-08-14,Bangalore,15.0,93.4,0.0,8.1,1007.1,Cloudy
2024-08-15,Bangalore,21.1,97.3,0.0,7.5,1016.4,Cloudy
2024-08-16,Bangalore,15.0,85.6,0.0,9.1,1026.7,Cloudy
2024-08-17,Bangalore,20.7,72.9,0.0,3.0,1009.5,Clear
2024-08-18,Bangalore,19.7,82.0,0.0,5.2,1024.4,Foggy
2024-08-19,Bangalore,15.0,78.7,0.0,10.7,1023.4,Clear
2024-08-20,Bangalore,15.5,75.5,22.6,5.2,1003.8,Rainy
2024-08-21,Bangalore,18.6,70.8,0.0,5.1,1011.0,Clear
2024-08-22,Bangalore,16.1,75.2,8.6,9.1,1029.4,Cloudy
2024-08-23,Bangalore,16.1,72.7,0.0,8.8,1014.9,Clear
2024-08-24,Bangalore,15.0,77.2,0.0,9.3,1007.7,Clear
2024-08-25,Bangalore,15.0,77.3,18.2,0.0,1011.9,Thunderstorm
2024-08-26,Bangalore,17.0,87.1,6.3,2.5,1008.7,Cloudy
2024-08-27,Bangalore,15.3,98.9,0.0,3.5,1011.7,Cloudy
2024-08-28,Bangalore,22.0,78.6,0.0,10.2,1012.4,Clear
2024-08-29,Bangalore,17.6,76.0,0.0,1.8,1018.7,Clear
2024-08-30,Bangalore,17.9,75.2,0.0,3.7,1014.6,Partly Cloudy
2024-08-31,Bangalore,15.0,89.0,0.8,10.0,1017.1,Cloudy
2024-09-01,Bangalore,15.3,90.3,0.2,9.8,1016.6,Cloudy
2024-09-02,Bangalore,18.7,73.0,0.0,3.6,1040.9,Clear
2024-09-03,Bangalore,15.0,83.2,0.0,6.1,988.2,Foggy
2024-09-04,Bangalore,15.0,81.8,0.0,2.7,1017.8,Cloudy
2024-09-05,Bangalore,15.0,82.5,0.0,8.3,1007.9,Foggy
2024-09-06,Bangalore,15.0,73.3,0.0,5.5,1032.4,Partly Cloudy
2024-09-07,Bangalore,15.0,95.9,4.6,11.1,1012.0,Cloudy
2024-09-08,Bangalore,17.3,81.0,0.0,4.6,1020.5,Cloudy
2024-09-09,Bangalore,16.3,74.0,3.9,1.8,1010.2,Cloudy
2024-09-10,Bangalore,15.0,98.2,0.0,4.2,1014.4,Cloudy
2024-09-11,Bangalore,15.4,90.1,2.4,7.4,1016.4,Cloudy
2024-09-12,Bangalore,15.0,86.5,0.0,3.3,1035.7,Cloudy
2024-09-13,Bangalore,15.0,91.5,0.0,5.0,1009.3,Cloudy
2024-09-14,Bangalore,15.5,70.1,3.2,6.2,1015.5,Cloudy
2024-09-15,Bangalore,15.0,82.4,0.0,10.8,1009.1,Cloudy
2024-09-16,Bangalore,18.9,69.6,0.0,5.6,1015.9,Clear
2024-09-17,Bangalore,15.0,74.9,0.0,7.7,1008.1,Clear
2024-09-18,Bangalore,15.0,79.5,2.9,8.7,1017.1,Cloudy
2024-09-19,Bangalore,15.0,80.4,0.0,7.5,1007.7,Foggy
2024-09-20,Bangalore,15.0,77.8,0.0,6.2,998.7,Partly Cloudy
2024-09-21,Bangalore,16.2,70.1,0.0,10.5,1019.8,Clear
2024-09-22,Bangalore,15.0,81.3,6.3,1.1,1035.1,Cloudy
2024-09-23,Bangalore,15.0,67.9,0.0,0.7,1024.3,Clear
2024-09-24,Bangalore,15.0,62.1,0.7,5.0,1009.4,Cloudy
2024-09-25,Bangalore,17.2,89.0,0.0,2.3,1001.3,Cloudy
2024-09-26,Bangalore,18.8,86.2,11.8,10.0,1012.6,Rainy
2024-09-27,Bangalore,16.9,77.1,0.0,2.8,1018.4,Partly Cloudy
2024-09-28,Bangalore,15.0,90.8,0.3,6.5,1007.7,Cloudy
2024-09-29,Bangalore,17.0,78.5,0.0,10.1,1018.5,Partly Cloudy
2024-09-30,Bangalore,15.0,65.5,16.7,9.8,996.1,Rainy
2024-10-01,Bangalore,17.8,76.0,0.0,9.0,1015.4,Partly Cloudy
2024-10-02,Bangalore,15.5,53.9,12.0,3.7,1008.9,Thunderstorm
2024-10-03,Bangalore,15.9,61.3,0.0,7.2,991.3,Partly Cloudy
2024-10-04,Bangalore,15.0,47.3,0.0,6.5,1007.9,Partly Cloudy
2024-10-05,Bangalore,15.0,63.4,0.0,5.7,1003.7,Partly Cloudy
2024-10-06,Bangalore,15.0,55.8,0.0,7.1,1018.2,Clear
2024-10-07,Bangalore,18.9,69.8,0.0,3.4,1005.9,Clear
2024-10-08,Bangalore,16.8,78.6,0.0,2.8,1009.4,Partly Cloudy
2024-10-09,Bangalore,16.5,60.4,0.0,2.8,1013.0,Clear
2024-10-10,Bangalore,17.0,58.7,0.0,2.9,1016.3,Clear
2024-10-11,Bangalore,17.6,92.2,0.0,6.5,1031.0,Foggy
2024-10-12,Bangalore,15.0,65.7,0.0,6.6,1021.5,Clear
2024-10-13,Bangalore,21.4,58.0,0.0,7.0,1008.5,Partly Cloudy
2024-10-14,Bangalore,15.0,77.5,0.0,9.7,1009.0,Partly Cloudy
2024-10-15,Bangalore,16.9,44.8,0.0,9.8,1025.4,Clear
2024-10-16,Bangalore,25.6,48.3,0.0,4.3,1002.8,Partly Cloudy
2024-10-17,Bangalore,15.0,62.7,0.0,3.2,1044.5,Partly Cloudy
2024-10-18,Bangalore,23.0,78.3,0.0,3.9,1030.1,Clear
2024-10-19,Bangalore,15.0,62.9,0.0,6.0,1005.9,Partly Cloudy
2024-10-20,Bangalore,15.9,71.5,0.0,10.3,1029.3,Partly Cloudy
2024-10-21,Bangalore,17.5,43.9,0.0,2.2,1021.5,Clear
2024-10-22,Bangalore,15.0,79.0,0.0,4.9,1005.4,Partly Cloudy
2024-10-23,Bangalore,19.7,54.6,0.0,7.5,990.1,Partly Cloudy
2024-10-24,Bangalore,17.9,45.1,0.0,4.7,1013.1,Clear
2024-10-25,Bangalore,19.2,67.3,0.0,7.4,1004.6,Partly Cloudy
2024-10-26,Bangalore,15.1,59.3,0.0,9.2,1026.3,Clear
2024-10-27,Bangalore,15.0,72.6,0.0,4.0,1005.7,Partly Cloudy
2024-10-28,Bangalore,18.1,58.8,0.0,5.7,1024.7,Partly Cloudy
2024-10-29,Bangalore,15.7,81.8,0.0,8.1,1018.2,Cloudy
2024-10-30,Bangalore,17.6,55.1,0.0,7.9,1025.1,Clear
2024-10-31,Bangalore,15.0,75.9,0.0,8.1,1023.1,Partly Cloudy
2024-11-01,Bangalore,17.8,74.8,0.0,4.1,1008.2,Clear
2024-11-02,Bangalore,15.0,53.2,0.0,5.3,997.0,Clear
2024-11-03,Bangalore,15.0,64.5,0.0,9.4,1022.6,Partly Cloudy
2024-11-04,Bangalore,15.0,71.9,0.0,10.5,1012.7,Partly Cloudy
2024-11-05,Bangalore,15.0,84.5,0.0,2.4,991.8,Cloudy
2024-11-06,Bangalore,20.5,69.4,0.0,2.3,1039.8,Clear
2024-11-07,Bangalore,18.5,66.7,0.0,5.9,1018.7,Partly Cloudy
2024-11-08,Bangalore,19.5,65.8,0.0,3.2,1007.8,Partly Cloudy
2024-11-09,Bangalore,21.3,47.8,0.0,4.3,981.3,Clear
2024-11-10,Bangalore,17.0,69.8,0.0,8.3,1018.1,Partly Cloudy
2024-11-11,Bangalore,18.4,53.5,2.4,8.1,1015.0,Cloudy
2024-11-12,Bangalore,19.1,78.6,0.0,5.8,1024.1,Clear
2024-11-13,Bangalore,18.1,50.2,0.0,11.6,988.5,Clear
2024-11-14,Bangalore,16.0,53.8,0.0,5.0,1008.0,Clear
2024-11-15,Bangalore,16.7,70.0,0.0,10.5,1016.0,Partly Cloudy
2024-11-16,Bangalore,17.1,64.5,0.0,5.8,1028.6,Clear
2024-11-17,Bangalore,16.2,70.6,1.1,0.0,1006.8,Cloudy
2024-11-18,Bangalore,17.8,52.7,0.0,9.3,1011.0,Clear
2024-11-19,Bangalore,20.5,52.0,0.0,12.7,1011.9,Clear
2024-11-20,Bangalore,20.2,50.9,0.0,2.9,1001.0,Partly Cloudy
2024-11-21,Bangalore,17.8,61.6,0.0,4.1,986.0,Clear
2024-11-22,Bangalore,22.1,67.6,0.0,3.8,1022.5,Clear
2024-11-23,Bangalore,23.8,44.4,0.0,8.8,1001.9,Partly Cloudy
